pdd_txn_id,mode,side,question,gt_score,gt_found,response_body,input_images,pre_training_score,exception_type,result_image_url,extra_info,final_result_image_url,final_extra_info,image_h,image_w,pred_cls,score_pred,pred_cls_prob,ppo_heatmap_bin1,ppo_heatmap_bin2,ppo_heatmap_bin3,ppo_heatmap_bin4,ppo_heatmap_bin5,ppo_heatmap_mean,ppo_largest_area,ppo_entropy_score,ppo_smallest_area,ppo_defect_percent,ppo_heatmap_spread,ppo_largest_length,ppo_num_of_defects,scratch_area_bins1,scratch_area_bins2,scratch_area_bins3,scratch_area_bins4,scratch_area_bins5,ppo_heatmap_entropy,ppo_num_white_pixel,scratch_heatmap_bin1,scratch_heatmap_bin2,scratch_heatmap_bin3,scratch_heatmap_bin4,scratch_heatmap_bin5,scratch_heatmap_mean,scratch_largest_area,scratch_entropy_score,scratch_smallest_area,scratch_defect_percent,scratch_heatmap_spread,scratch_largest_length,scratch_num_of_defects,num_tiles_with_ratio1.0,scratch_heatmap_entropy,scratch_num_white_pixel,ppo_defect_near_boundary,scratch_defect_near_boundary,ppo_small_blobs_converted_to_scratch
f07e197d-005a-41c0-89ac-9f1b5a7d0876,qc_automation,left,physicalConditionScratch,2.5,True,"{'pti': 'INVALID_PDD_ID', 'sgk': 'LEFT', 'configs': {'PCS_DEFECT_DETECTION_V2': {'MODE': 'BLACK_BOX', 'SIDE': 'LEFT', 'TILE_SIZE': 512, 'PPO_AREA_BINS': [20.0, 30.0], 'SCRATCH_AREA_BINS': [5.0, 30.0, 60.0, 90.0], 'PPO_MASK_THRESHOLD': 0.8, 'REQUIRED_IMAGE_KEYS': ['LEFT'], 'STRIDE_TO_TILE_RATIO': 0.75, 'SCRATCH_MASK_THRESHOLD': 0.3, 'VALID_PPO_AREA_THRESHOLD': 100.0, 'PPO_DEFECT_PERCENT_THRESH': 0.0, 'RESIZED_OUTPUT_IMG_HEIGHT': 1024, 'ALTERNATE_PPO_HEATMAP_BINS': [0, 200, 220, 230, 240, 256], 'VALID_SCRATCH_AREA_THRESHOLD': 40.0, 'SCRATCH_DEFECT_PERCENT_THRESH': 0.0, 'ALTERNATE_SCRATCH_HEATMAP_BINS': [0, 200, 220, 230, 240, 256]}}, 'questions': [{'ei': {'version': 'v4_3', 'number_of_ppo': 0, 'largest_ppo_area': 0.0, 'smallest_ppo_area': 0.0, 'ppo_defect_percent': 0.0, 'number_of_scratches': 18, 'largest_scratch_area': 117.0}, 'pk': 'physicalConditionScratch', 'riu': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/19225d22704b30f631371c978a6e8953.png', 'score': 13.619}], 'debug_dict': {'PCS_DEFECT_DETECTION_V2': {'image_h': 4473, 'image_w': 592, 'pred_cls': -1, 'score_pred': 13.619024, 'pred_cls_prob': -1.0, 'ppo_heatmap_bin1': 1.0, 'ppo_heatmap_bin2': 0.0, 'ppo_heatmap_bin3': 0.0, 'ppo_heatmap_bin4': 0.0, 'ppo_heatmap_bin5': 0.0, 'ppo_heatmap_mean': 6e-06, 'ppo_largest_area': 0.0, 'ppo_entropy_score': 4.9e-05, 'ppo_smallest_area': 0.0, 'ppo_defect_percent': 0.0, 'ppo_heatmap_spread': 0.0, 'ppo_largest_length': 0.0, 'ppo_num_of_defects': 0, 'scratch_area_bins1': 0, 'scratch_area_bins2': 0, 'scratch_area_bins3': 9, 'scratch_area_bins4': 6, 'scratch_area_bins5': 3, 'ppo_heatmap_entropy': 5.9e-05, 'ppo_num_white_pixel': 0, 'scratch_heatmap_bin1': 0.997201, 'scratch_heatmap_bin2': 0.00244, 'scratch_heatmap_bin3': 0.000345, 'scratch_heatmap_bin4': 1.4e-05, 'scratch_heatmap_bin5': 0.0, 'scratch_heatmap_mean': 0.02158, 'scratch_largest_area': 117.0, 'scratch_entropy_score': 0.017018, 'scratch_smallest_area': 40.5, 'scratch_defect_percent': 0.061102, 'scratch_heatmap_spread': 0.002799, 'scratch_largest_length': 40.035534, 'scratch_num_of_defects': 18, 'num_tiles_with_ratio1.0': 3, 'scratch_heatmap_entropy': 0.020422, 'scratch_num_white_pixel': 1618, 'ppo_defect_near_boundary': 0.0, 'scratch_defect_near_boundary': 0.061102}}, 'ml_version': 'v5.4.21', 'debug_dict_images': {'PCS_DEFECT_DETECTION_V2': {'ppo_mask': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/971e654433f75ac46c1fc0fc553b767d.png', 'Scratch mask': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/5967d021b8b56c153475638fa6bd3105.png', 'ppo_heatmap_img': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/f32353fe727336d719945bebdc61dd48.png', 'ppo_mask_processed': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/971e654433f75ac46c1fc0fc553b767d.png', 'scratch_heatmap_img': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/d8d79fe1bd4d57bee7cc9fe1ca6cb8d0.png', 'scratch_mask_processed': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/a19fe1929fe5351894846dac57518301.png', 'output_physicalconditionscratch': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/19225d22704b30f631371c978a6e8953.png'}}}","{""TOP"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/c4804b28d9139d3e7a2b7e6587fc5330.png"", ""BACK"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/bcfe29096b712bacf69521c906675726.png"", ""LEFT"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/d471da21aaf562dd5521e8cf6dd863da.png"", ""RIGHT"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/aa3e0230892f7d843bda6704e6dda654.png"", ""BOTTOM"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/c7e8590d8a1f7e480b3445aff21d218b.png"", ""UNKNOWN"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/f791e5d0ac0fa47db0beb12dd9c977c0.png"", ""BACKMERGED"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/f08610839febe63cb01b193d028cd079.png""}",13.619024276733398,,https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/19225d22704b30f631371c978a6e8953.png,"{""version"": ""v4_3"", ""number_of_ppo"": 0, ""largest_ppo_area"": 0.0, ""smallest_ppo_area"": 0.0, ""ppo_defect_percent"": 0.0, ""number_of_scratches"": 18, ""largest_scratch_area"": 117.0}",,,4473,592,-1,13.619024,-1.0,1.0,0.0,0.0,0.0,0.0,6e-06,0.0,4.9e-05,0.0,0.0,0.0,0.0,0,0,0,9,6,3,5.9e-05,0,0.997201,0.00244,0.000345,1.4e-05,0.0,0.02158,117.0,0.017018,40.5,0.061102,0.002799,40.035534,18,3,0.020422,1618,0.0,0.061102,
a49ce005-f2a2-4453-b980-cb99fe36c8f5,qc_automation,left,physicalConditionScratch,34.6875,True,"{'pti': 'INVALID_PDD_ID', 'sgk': 'LEFT', 'configs': {'PCS_DEFECT_DETECTION_V2': {'MODE': 'BLACK_BOX', 'SIDE': 'LEFT', 'TILE_SIZE': 512, 'PPO_AREA_BINS': [20.0, 30.0], 'SCRATCH_AREA_BINS': [5.0, 30.0, 60.0, 90.0], 'PPO_MASK_THRESHOLD': 0.8, 'REQUIRED_IMAGE_KEYS': ['LEFT'], 'STRIDE_TO_TILE_RATIO': 0.75, 'SCRATCH_MASK_THRESHOLD': 0.3, 'VALID_PPO_AREA_THRESHOLD': 100.0, 'PPO_DEFECT_PERCENT_THRESH': 0.0, 'RESIZED_OUTPUT_IMG_HEIGHT': 1024, 'ALTERNATE_PPO_HEATMAP_BINS': [0, 200, 220, 230, 240, 256], 'VALID_SCRATCH_AREA_THRESHOLD': 40.0, 'SCRATCH_DEFECT_PERCENT_THRESH': 0.0, 'ALTERNATE_SCRATCH_HEATMAP_BINS': [0, 200, 220, 230, 240, 256]}}, 'questions': [{'ei': {'version': 'v4_3', 'number_of_ppo': 1, 'largest_ppo_area': 225.5, 'smallest_ppo_area': 225.5, 'ppo_defect_percent': 0.009692, 'number_of_scratches': 114, 'largest_scratch_area': 879.5}, 'pk': 'physicalConditionScratch', 'riu': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/0b96cb368d9b50d4a0df9fbe5bf15c7f.png', 'score': 39.5556}], 'debug_dict': {'PCS_DEFECT_DETECTION_V2': {'image_h': 4437, 'image_w': 593, 'pred_cls': -1, 'score_pred': 39.555626, 'pred_cls_prob': -1.0, 'ppo_heatmap_bin1': 0.999798, 'ppo_heatmap_bin2': 2.4e-05, 'ppo_heatmap_bin3': 5.2e-05, 'ppo_heatmap_bin4': 1.7e-05, 'ppo_heatmap_bin5': 0.000109, 'ppo_heatmap_mean': 0.000165, 'ppo_largest_area': 225.5, 'ppo_entropy_score': 0.001828, 'ppo_smallest_area': 225.5, 'ppo_defect_percent': 0.009692, 'ppo_heatmap_spread': 0.000202, 'ppo_largest_length': 31.935029, 'ppo_num_of_defects': 1, 'scratch_area_bins1': 0, 'scratch_area_bins2': 0, 'scratch_area_bins3': 48, 'scratch_area_bins4': 36, 'scratch_area_bins5': 30, 'ppo_heatmap_entropy': 0.002194, 'ppo_num_white_pixel': 255, 'scratch_heatmap_bin1': 0.988193, 'scratch_heatmap_bin2': 0.008635, 'scratch_heatmap_bin3': 0.002586, 'scratch_heatmap_bin4': 0.000543, 'scratch_heatmap_bin5': 4.3e-05, 'scratch_heatmap_mean': 0.017797, 'scratch_largest_area': 879.5, 'scratch_entropy_score': 0.060597, 'scratch_smallest_area': 40.0, 'scratch_defect_percent': 0.506928, 'scratch_heatmap_spread': 0.011807, 'scratch_largest_length': 133.763456, 'scratch_num_of_defects': 114, 'num_tiles_with_ratio1.0': 3, 'scratch_heatmap_entropy': 0.072717, 'scratch_num_white_pixel': 13338, 'ppo_defect_near_boundary': 0.009692, 'scratch_defect_near_boundary': 0.506928, 'ppo_small_blobs_converted_to_scratch': 1}}, 'ml_version': 'v5.4.21', 'debug_dict_images': {'PCS_DEFECT_DETECTION_V2': {'ppo_mask': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/d906879d6c5b2af506bb960560f2c003.png', 'Scratch mask': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/1c6e7be758a6503df911fe6e2b07df7f.png', 'ppo_heatmap_img': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/ff509df10a7c51f3b9a40fd9723db825.png', 'ppo_mask_processed': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/723487dbf9b57154a3b3f8a208311d6b.png', 'scratch_heatmap_img': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/dedcc3f17b9793b431c29f9def82351b.png', 'scratch_mask_processed': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/09e273a425c88e1e1db5630044ff6894.png', 'covermark_mahal_distance_map': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/9eaf4b7ad6a958872338dddf6c58b555.png', 'covermark_blob_scores_annotated': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/8722888da87dc7569486cf4b34b0b964.png', 'output_physicalconditionscratch': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/0b96cb368d9b50d4a0df9fbe5bf15c7f.png'}}}","{""TOP"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/c22607be19fd5286b17c35b5b3f677a5.png"", ""BACK"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/28938b4c554ec1d4f12bdf053b0018b1.png"", ""LEFT"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/765b71907b98ec72c0405c6a739992e1.png"", ""BLACK"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/1b08c47142035ef2f565160395b95bf2.png"", ""RIGHT"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/690868c60eb78febc1d08bc0268c06fa.png"", ""WHITE"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/df516034a28242f0a85e1915b91ea492.png"", ""BOTTOM"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/587e5f74149c456799abbc6e6bf1aae5.png"", ""UNKNOWN"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/121a8cb6569280f66ebeab6a0d90e05f.png"", ""WHITE20"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/ff613af3bd588b3bbf998cd890cbad95.png"", ""WHITE24"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/c2f89b40e7f89d0c771be09a381fd391.png"", ""BACKMERGED"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/1ec709b55f595d8f3c0d67e6128cfb08.png"", ""WHITEROTATEDMERGED"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/a3ca6773fdcd05e747ceb07816116540.png""}",39.555625915527344,,https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/0b96cb368d9b50d4a0df9fbe5bf15c7f.png,"{""version"": ""v4_3"", ""number_of_ppo"": 1, ""largest_ppo_area"": 225.5, ""smallest_ppo_area"": 225.5, ""ppo_defect_percent"": 0.009691612878215192, ""number_of_scratches"": 114, ""largest_scratch_area"": 879.5}",,,4437,593,-1,39.555626,-1.0,0.999798,2.4e-05,5.2e-05,1.7e-05,0.000109,0.000165,225.5,0.001828,225.5,0.009692,0.000202,31.935029,1,0,0,48,36,30,0.002194,255,0.988193,0.008635,0.002586,0.000543,4.3e-05,0.017797,879.5,0.060597,40.0,0.506928,0.011807,133.763456,114,3,0.072717,13338,0.009692,0.506928,1.0
edce01af-6eae-4527-af52-8edec6ccfa06,qc_automation,left,physicalConditionScratch,34.84375,True,"{'pti': 'INVALID_PDD_ID', 'sgk': 'LEFT', 'configs': {'PCS_DEFECT_DETECTION_V2': {'MODE': 'BLACK_BOX', 'SIDE': 'LEFT', 'TILE_SIZE': 512, 'PPO_AREA_BINS': [20.0, 30.0], 'SCRATCH_AREA_BINS': [5.0, 30.0, 60.0, 90.0], 'PPO_MASK_THRESHOLD': 0.8, 'REQUIRED_IMAGE_KEYS': ['LEFT'], 'STRIDE_TO_TILE_RATIO': 0.75, 'SCRATCH_MASK_THRESHOLD': 0.3, 'VALID_PPO_AREA_THRESHOLD': 100.0, 'PPO_DEFECT_PERCENT_THRESH': 0.0, 'RESIZED_OUTPUT_IMG_HEIGHT': 1024, 'ALTERNATE_PPO_HEATMAP_BINS': [0, 200, 220, 230, 240, 256], 'VALID_SCRATCH_AREA_THRESHOLD': 40.0, 'SCRATCH_DEFECT_PERCENT_THRESH': 0.0, 'ALTERNATE_SCRATCH_HEATMAP_BINS': [0, 200, 220, 230, 240, 256]}}, 'questions': [{'ei': {'version': 'v4_3', 'number_of_ppo': 2, 'largest_ppo_area': 239.5, 'smallest_ppo_area': 138.0, 'ppo_defect_percent': 0.021017, 'number_of_scratches': 66, 'largest_scratch_area': 547.0}, 'pk': 'physicalConditionScratch', 'riu': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/8823be730f888ad87832779c80a6767c.png', 'score': 35.2305}], 'debug_dict': {'PCS_DEFECT_DETECTION_V2': {'image_h': 4174, 'image_w': 554, 'pred_cls': -1, 'score_pred': 35.230545, 'pred_cls_prob': -1.0, 'ppo_heatmap_bin1': 0.999555, 'ppo_heatmap_bin2': 8.8e-05, 'ppo_heatmap_bin3': 6e-05, 'ppo_heatmap_bin4': 6.4e-05, 'ppo_heatmap_bin5': 0.000232, 'ppo_heatmap_mean': 0.000382, 'ppo_largest_area': 239.5, 'ppo_entropy_score': 0.003709, 'ppo_smallest_area': 138.0, 'ppo_defect_percent': 0.021017, 'ppo_heatmap_spread': 0.000445, 'ppo_largest_length': 81.985281, 'ppo_num_of_defects': 2, 'scratch_area_bins1': 0, 'scratch_area_bins2': 0, 'scratch_area_bins3': 33, 'scratch_area_bins4': 15, 'scratch_area_bins5': 18, 'ppo_heatmap_entropy': 0.004451, 'ppo_num_white_pixel': 486, 'scratch_heatmap_bin1': 0.989446, 'scratch_heatmap_bin2': 0.008169, 'scratch_heatmap_bin3': 0.00191, 'scratch_heatmap_bin4': 0.000379, 'scratch_heatmap_bin5': 9.6e-05, 'scratch_heatmap_mean': 0.016674, 'scratch_largest_area': 547.0, 'scratch_entropy_score': 0.054694, 'scratch_smallest_area': 40.0, 'scratch_defect_percent': 0.378568, 'scratch_heatmap_spread': 0.010554, 'scratch_largest_length': 107.642135, 'scratch_num_of_defects': 66, 'num_tiles_with_ratio1.0': 3, 'scratch_heatmap_entropy': 0.065632, 'scratch_num_white_pixel': 8754, 'ppo_defect_near_boundary': 0.021017, 'scratch_defect_near_boundary': 0.378568, 'ppo_small_blobs_converted_to_scratch': 1}}, 'ml_version': 'v5.4.21', 'debug_dict_images': {'PCS_DEFECT_DETECTION_V2': {'ppo_mask': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/643ebd16e54137ddb5ac7309037e78b5.png', 'Scratch mask': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/a69f69f667c7ccb65ccf439f6e2dcd18.png', 'ppo_heatmap_img': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/788fac21caf4b9ed00339b33e32f5e59.png', 'ppo_mask_processed': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/ae24fe560f7d72fd23286c52959ab2b0.png', 'scratch_heatmap_img': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/4149ecf703c01ed92a3e48ad38d8542a.png', 'scratch_mask_processed': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/3acf825a0b58522f09347eea71ce0389.png', 'covermark_mahal_distance_map': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/a3a88fc30c65d888eb58f0d5024dbbc7.png', 'covermark_blob_scores_annotated': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/0bc15ce588b60a7a435a3a1a2dd0a8f6.png', 'output_physicalconditionscratch': 'https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/8823be730f888ad87832779c80a6767c.png'}}}","{""TOP"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/c48d1fa9eaffa3d1662334c0a20d53a5.png"", ""BACK"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/84f5e43f6d6503e58ea2e537668c37e2.png"", ""LEFT"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/6b18c942a994a9774ff37a9651f700ff.png"", ""BLACK"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/8d6c0c13154bf37498f9a9b8b6da79c8.png"", ""RIGHT"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/cb3bb010add24fec95c1ea80e207f02e.png"", ""WHITE"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/338ac688bd7ddaa9ad33d7f4331df816.png"", ""BOTTOM"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/2dc919a7dbe021d6f852e1062d8f8049.png"", ""UNKNOWN"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/010cfe4a16960f9aee2a86a5da949d65.png"", ""WHITE20"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/3b68df289192de1c10d1632c20d2643c.png"", ""WHITE24"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/7ff0f3dc05b5c92a7f2631bbfc6bb673.png"", ""BACKMERGED"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/8df7892bf25e4535aaaebe58d38eac3e.png"", ""WHITEROTATEDMERGED"": ""https://mlg.stage.cashify.in/ml_validation/images/pdd_eval/dd_dbg/2026/04/5a5c9622fd7d615df143023cc7218198.png""}",35.23054504394531,,https://mlg.stage.cashify.in/debug/artifacts/2026/04/dd_dbg/PCS_DEFECT_DETECTION_V2/8823be730f888ad87832779c80a6767c.png,"{""version"": ""v4_3"", ""number_of_ppo"": 2, ""largest_ppo_area"": 239.5, ""smallest_ppo_area"": 138.0, ""ppo_defect_percent"": 0.021017161420448748, ""number_of_scratches"": 66, ""largest_scratch_area"": 547.0}",,,4174,554,-1,35.230545,-1.0,0.999555,8.8e-05,6e-05,6.4e-05,0.000232,0.000382,239.5,0.003709,138.0,0.021017,0.000445,81.985281,2,0,0,33,15,18,0.004451,486,0.989446,0.008169,0.00191,0.000379,9.6e-05,0.016674,547.0,0.054694,40.0,0.378568,0.010554,107.642135,66,3,0.065632,8754,0.021017,0.378568,1.0
